goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
BenchmarkRSA/check-2048-bit-4       	   18913	     63242 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18986	     63479 ns/op	    7073 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18813	     63419 ns/op	    7073 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18904	     63224 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18890	     63563 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18868	     63385 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18896	     63206 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-2048-bit-4       	   18835	     63775 ns/op	    7074 B/op	      38 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7046	    169449 ns/op	   17189 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7198	    169771 ns/op	   17190 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7183	    169340 ns/op	   17189 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7095	    169389 ns/op	   17190 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7194	    170342 ns/op	   17191 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7144	    169683 ns/op	   17192 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    6970	    167528 ns/op	   17190 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7213	    169773 ns/op	   17191 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7172	    168903 ns/op	   17191 B/op	      39 allocs/op
BenchmarkRSA/check-4096-bit-4       	    7142	    168950 ns/op	   17192 B/op	      39 allocs/op
Benchmark_Two_ECDSA/sign-ES256-4         	   43258	     27714 ns/op	    3377 B/op	      42 allocs/op
Benchmark_Two_ECDSA/sign-ES256-4         	   43112	     27603 ns/op	    3377 B/op	      42 allocs/op
Benchmark_Two_ECDSA/sign-ES256-4         	   43650	     27577 ns/op	    3377 B/op	      42 allocs/op
Benchmark_Two_ECDSA/sign-ES256-4         	   43672	     28163 ns/op	    3377 B/op	      42 allocs/op
Benchmark_Two_ECDSA/sign-ES256-4         	   42895	     28081 ns/op	    3377 B/op	      42 allocs/op
