goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
Benchmark_One_HMAC/check-HS384-reuse-4   	  299829	      4011 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  299841	      4016 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  300091	      4045 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  300817	      4033 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS384-reuse-4   	  302964	      4034 ns/op	    1440 B/op	      27 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  519621	      2392 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  522447	      2408 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  519499	      2405 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  510924	      2411 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  521194	      2424 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  523537	      2439 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  495433	      2397 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  509062	      2402 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  519495	      2394 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-4          	  514281	      2390 ns/op	    1024 B/op	       7 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  672313	      1848 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  667561	      1877 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  678538	      1852 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  654157	      1893 ns/op	     224 B/op	       2 allocs/op
